,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-04-17 23:00:00,-23720108.56209455,-3952987.2799680214,-5971229.015298408,-3119247.868166054,-1161542.4308756473,-2231893.1178470072
2015-04-18 00:00:00,-22759518.039009057,-3764263.1042576395,-5695846.597800372,-2942821.4390399675,-1118074.0377361646,-2124659.5098141986
2015-04-18 01:00:00,-22344620.679680258,-3700327.111355264,-5522821.641689063,-2898673.9249878004,-1098381.0709107006,-2068663.1695946236
2015-04-18 02:00:00,-22115946.725016173,-3603436.733074445,-5493779.107389084,-2873943.930075282,-1097634.9003730991,-2062837.559828738
2015-04-18 03:00:00,-22161361.77484367,-3613345.2372109317,-5557757.857061909,-2926173.117754962,-1115146.2252520092,-2111404.5849424913
2015-04-18 04:00:00,-22667747.071578912,-3745118.56748029,-5691867.2308826335,-2933918.2012240295,-1149181.5634302327,-2148056.4320512405
2015-04-18 05:00:00,-24621383.810548455,-4163958.818224547,-6168942.044936538,-3377819.4259513454,-1250616.5521259813,-2420501.7593482845
2015-04-18 06:00:00,-27736383.410957724,-4740051.906782361,-7110624.413296921,-3795576.8231690666,-1360668.4872059484,-2760488.2323446968
2015-04-18 07:00:00,-29522777.702267442,-4817151.143211083,-7748707.462133066,-3899753.0170825208,-1401581.242858617,-2877992.860045842
2015-04-18 08:00:00,-29482016.675801277,-4922538.170685597,-7702587.525908658,-3840003.184588926,-1378285.0046141432,-2809309.3637296194
2015-04-18 09:00:00,-29074937.041635074,-4697010.472814654,-7722291.912949925,-3780703.110421225,-1353946.7070663164,-2719819.669227654
2015-04-18 10:00:00,-27563407.28634388,-4661054.816673757,-7814525.936253441,-3821616.488266008,-1338645.1584725694,-2705335.834648165
2015-04-18 11:00:00,-26637215.884113226,-4493156.803958267,-7449964.363497735,-3668208.7174805375,-1300417.780141872,-2688356.640914469
2015-04-18 12:00:00,-26709964.006608635,-4326778.76737823,-7513833.568588231,-3605410.74079745,-1283055.5158373143,-2657098.203750402
2015-04-18 13:00:00,-26779008.664477516,-4524750.217937625,-7604770.70671341,-3578657.737277513,-1279659.4141834825,-2704331.463401167
2015-04-18 14:00:00,-27177438.674308624,-4752161.922789513,-7262742.258741614,-3977900.821729076,-1316940.9714614314,-2793599.5910276347
2015-04-18 15:00:00,-28112749.210672107,-4837857.5820718855,-7839456.252678991,-3824884.054402482,-1380046.2828991846,-2945994.380345122
2015-04-18 16:00:00,-28740225.21417057,-4876448.902389426,-7900911.26204357,-3955880.2734442493,-1424452.3820030885,-3017607.4970374303
2015-04-18 17:00:00,-29482129.032915317,-5042535.8495819755,-8251349.375048076,-4200389.617435499,-1455319.8094563296,-3157403.2613464114
2015-04-18 18:00:00,-29541347.80396072,-5009509.819490729,-8571153.369814834,-4408956.935269753,-1517898.638398635,-3316705.6658188356
2015-04-18 19:00:00,-27903309.378607366,-4714870.071678973,-7994065.887904455,-4073528.477309866,-1451553.001396749,-3068304.8791662487
2015-04-18 20:00:00,-26027194.087350935,-4388811.230017166,-7492485.132594888,-3757894.4447593414,-1369395.560009872,-2843785.2276255125
2015-04-18 21:00:00,-24576541.56272062,-4141487.471233615,-6995545.328115297,-3507677.0578068653,-1308221.6498642277,-2671582.574356229
2015-04-18 22:00:00,-22696339.780745912,-3946681.774347642,-6201473.266550264,-3432745.6954365224,-1234887.3539739945,-2505556.35848165
2015-04-18 23:00:00,-20963936.62085332,-3633984.9336969755,-5595351.013631645,-3301258.394135739,-1159533.7227742537,-2301507.056134089
2015-04-19 00:00:00,-19996422.04978491,-3522849.784802478,-5201469.554074427,-3333936.555233711,-1110792.8422215416,-2165779.558073677
2015-04-19 01:00:00,-19646380.23007818,-3384856.2731670197,-5034715.6245033825,-3260555.173401011,-1092364.7111947148,-2113331.485807988
2015-04-19 02:00:00,-19524133.99045131,-3383290.246056437,-4983820.941896941,-3222714.6169138295,-1089271.6797911103,-2092858.0167211273
2015-04-19 03:00:00,-19454874.597069353,-3384163.820800331,-5071279.560495924,-3160225.191122317,-1094806.2002395864,-2098332.624850907
2015-04-19 04:00:00,-19232993.68299961,-3429568.5693501052,-4939360.066372432,-2944173.767042729,-1099985.9553160244,-2113423.883365188
2015-04-19 05:00:00,-20253449.664593533,-3544643.719217625,-5258252.737845188,-3143646.3781116125,-1158420.9289559396,-2275150.0532529955
