,FR,CH,AT,SI,GR
2015-11-07 13:00:00,-0.040597,-0.040597,-0.040597,-0.040597,-0.040597
2015-11-07 14:00:00,-0.043021,-0.043021,-0.043021,-0.043021,-0.043021
2015-11-07 15:00:00,-0.045985,-0.045985,-0.045985,-0.045985,-0.045985
2015-11-07 16:00:00,-0.050412,-0.050412,-0.050412,-0.050412,-0.050412
2015-11-07 17:00:00,-0.05822,-0.05822,-0.05822,-0.05822,-0.05822
2015-11-07 18:00:00,-0.063992,-0.063992,-0.063992,-0.063992,-0.063992
2015-11-07 19:00:00,-0.064548,-0.064548,-0.064548,-0.064548,-0.064548
2015-11-07 20:00:00,-0.058804,-0.058804,-0.058804,-0.058804,-0.058804
2015-11-07 21:00:00,-0.054652,-0.054652,-0.054652,-0.054652,-0.054652
2015-11-07 22:00:00,-0.051297,-0.051297,-0.051297,-0.051297,-0.051297
2015-11-07 23:00:00,-0.046351,-0.046351,-0.046351,-0.046351,-0.046351
2015-11-08 00:00:00,-0.044362,-0.044362,-0.044362,-0.044362,-0.044362
2015-11-08 01:00:00,-0.041739,-0.041739,-0.041739,-0.041739,-0.041739
2015-11-08 02:00:00,-0.03974,-0.03974,-0.03974,-0.03974,-0.03974
2015-11-08 03:00:00,-0.03937,-0.03937,-0.03937,-0.03937,-0.03937
2015-11-08 04:00:00,-0.041405,-0.041405,-0.041405,-0.041405,-0.041405
2015-11-08 05:00:00,-0.050732,-0.050732,-0.050732,-0.050732,-0.050732
2015-11-08 06:00:00,-0.06822,-0.06822,-0.06822,-0.06822,-0.06822
2015-11-08 07:00:00,-0.081976,-0.081976,-0.081976,-0.081976,-0.081976
2015-11-08 08:00:00,-0.084068,-0.084068,-0.084068,-0.084068,-0.084068
2015-11-08 09:00:00,-0.079743,-0.079743,-0.079743,-0.079743,-0.079743
2015-11-08 10:00:00,-0.077911,-0.077911,-0.077911,-0.077911,-0.077911
2015-11-08 11:00:00,-0.073939,-0.073939,-0.073939,-0.073939,-0.073939
2015-11-08 12:00:00,-0.073078,-0.073078,-0.073078,-0.073078,-0.073078
2015-11-08 13:00:00,-0.080839,-0.080839,-0.080839,-0.080839,-0.080839
2015-11-08 14:00:00,-0.087456,-0.087456,-0.087456,-0.087456,-0.087456
2015-11-08 15:00:00,-0.094884,-0.094884,-0.094884,-0.094884,-0.094884
2015-11-08 16:00:00,-0.111068,-0.111068,-0.111068,-0.111068,-0.111068
2015-11-08 17:00:00,-0.121116,-0.121116,-0.121116,-0.121116,-0.121116
2015-11-08 18:00:00,-0.107004,-0.107004,-0.107004,-0.107004,-0.107004
2015-11-08 19:00:00,-0.100244,-0.100244,-0.100244,-0.100244,-0.100244
2015-11-08 20:00:00,-0.098548,-0.098548,-0.098548,-0.098548,-0.098548
2015-11-08 21:00:00,-0.081404,-0.081404,-0.081404,-0.081404,-0.081404
2015-11-08 22:00:00,-0.064344,-0.064344,-0.064344,-0.064344,-0.064344
2015-11-08 23:00:00,-0.053883,-0.053883,-0.053883,-0.053883,-0.053883
2015-11-09 00:00:00,-0.049158,-0.049158,-0.049158,-0.049158,-0.049158
2015-11-09 01:00:00,-0.046535,-0.046535,-0.046535,-0.046535,-0.046535
2015-11-09 02:00:00,-0.04447,-0.04447,-0.04447,-0.04447,-0.04447
2015-11-09 03:00:00,-0.043365,-0.043365,-0.043365,-0.043365,-0.043365
2015-11-09 04:00:00,-0.04459,-0.04459,-0.04459,-0.04459,-0.04459
2015-11-09 05:00:00,-0.057424,-0.057424,-0.057424,-0.057424,-0.057424
2015-11-09 06:00:00,-0.075849,-0.075849,-0.075849,-0.075849,-0.075849
2015-11-09 07:00:00,-0.08208,-0.08208,-0.08208,-0.08208,-0.08208
2015-11-09 08:00:00,-0.082816,-0.082816,-0.082816,-0.082816,-0.082816
2015-11-09 09:00:00,-0.083182,-0.083182,-0.083182,-0.083182,-0.083182
2015-11-09 10:00:00,-0.082046,-0.082046,-0.082046,-0.082046,-0.082046
2015-11-09 11:00:00,-0.078046,-0.078046,-0.078046,-0.078046,-0.078046
2015-11-09 12:00:00,-0.072792,-0.072792,-0.072792,-0.072792,-0.072792
2015-11-09 13:00:00,-0.068598,-0.068598,-0.068598,-0.068598,-0.068598
2015-11-09 14:00:00,-0.066672,-0.066672,-0.066672,-0.066672,-0.066672
2015-11-09 15:00:00,-0.07338,-0.07338,-0.07338,-0.07338,-0.07338
2015-11-09 16:00:00,-0.088068,-0.088068,-0.088068,-0.088068,-0.088068
2015-11-09 17:00:00,-0.093016,-0.093016,-0.093016,-0.093016,-0.093016
2015-11-09 18:00:00,-0.084948,-0.084948,-0.084948,-0.084948,-0.084948
2015-11-09 19:00:00,-0.071345,-0.071345,-0.071345,-0.071345,-0.071345
2015-11-09 20:00:00,-0.060405,-0.060405,-0.060405,-0.060405,-0.060405
2015-11-09 21:00:00,-0.064396,-0.064396,-0.064396,-0.064396,-0.064396
2015-11-09 22:00:00,-0.066911,-0.066911,-0.066911,-0.066911,-0.066911
2015-11-09 23:00:00,-0.059319,-0.059319,-0.059319,-0.059319,-0.059319
2015-11-10 00:00:00,-0.052884,-0.052884,-0.052884,-0.052884,-0.052884
2015-11-10 01:00:00,-0.050355,-0.050355,-0.050355,-0.050355,-0.050355
2015-11-10 02:00:00,-0.04878,-0.04878,-0.04878,-0.04878,-0.04878
2015-11-10 03:00:00,-0.047505,-0.047505,-0.047505,-0.047505,-0.047505
2015-11-10 04:00:00,-0.048315,-0.048315,-0.048315,-0.048315,-0.048315
2015-11-10 05:00:00,-0.059514,-0.059514,-0.059514,-0.059514,-0.059514
2015-11-10 06:00:00,-0.072878,-0.072878,-0.072878,-0.072878,-0.072878
2015-11-10 07:00:00,-0.078081,-0.078081,-0.078081,-0.078081,-0.078081
2015-11-10 08:00:00,-0.077429,-0.077429,-0.077429,-0.077429,-0.077429
2015-11-10 09:00:00,-0.073397,-0.073397,-0.073397,-0.073397,-0.073397
2015-11-10 10:00:00,-0.0709,-0.0709,-0.0709,-0.0709,-0.0709
2015-11-10 11:00:00,-0.067,-0.067,-0.067,-0.067,-0.067
2015-11-10 12:00:00,-0.06594,-0.06594,-0.06594,-0.06594,-0.06594
2015-11-10 13:00:00,-0.077324,-0.077324,-0.077324,-0.077324,-0.077324
2015-11-10 14:00:00,-0.088568,-0.088568,-0.088568,-0.088568,-0.088568
2015-11-10 15:00:00,-0.089238,-0.089238,-0.089238,-0.089238,-0.089238
2015-11-10 16:00:00,-0.088724,-0.088724,-0.088724,-0.088724,-0.088724
2015-11-10 17:00:00,-0.084304,-0.084304,-0.084304,-0.084304,-0.084304
2015-11-10 18:00:00,-0.079108,-0.079108,-0.079108,-0.079108,-0.079108
2015-11-10 19:00:00,-0.076604,-0.076604,-0.076604,-0.076604,-0.076604
2015-11-10 20:00:00,-0.067636,-0.067636,-0.067636,-0.067636,-0.067636
2015-11-10 21:00:00,-0.059323,-0.059323,-0.059323,-0.059323,-0.059323
2015-11-10 22:00:00,-0.057287,-0.057287,-0.057287,-0.057287,-0.057287
2015-11-10 23:00:00,-0.055525,-0.055525,-0.055525,-0.055525,-0.055525
2015-11-11 00:00:00,-0.051631,-0.051631,-0.051631,-0.051631,-0.051631
2015-11-11 01:00:00,-0.047752,-0.047752,-0.047752,-0.047752,-0.047752
2015-11-11 02:00:00,-0.044834,-0.044834,-0.044834,-0.044834,-0.044834
2015-11-11 03:00:00,-0.043489,-0.043489,-0.043489,-0.043489,-0.043489
2015-11-11 04:00:00,-0.045606,-0.045606,-0.045606,-0.045606,-0.045606
2015-11-11 05:00:00,-0.05163,-0.05163,-0.05163,-0.05163,-0.05163
2015-11-11 06:00:00,-0.064325,-0.064325,-0.064325,-0.064325,-0.064325
2015-11-11 07:00:00,-0.076692,-0.076692,-0.076692,-0.076692,-0.076692
2015-11-11 08:00:00,-0.076162,-0.076162,-0.076162,-0.076162,-0.076162
2015-11-11 09:00:00,-0.07087,-0.07087,-0.07087,-0.07087,-0.07087
2015-11-11 10:00:00,-0.069579,-0.069579,-0.069579,-0.069579,-0.069579
2015-11-11 11:00:00,-0.064778,-0.064778,-0.064778,-0.064778,-0.064778
2015-11-11 12:00:00,-0.060903,-0.060903,-0.060903,-0.060903,-0.060903
2015-11-11 13:00:00,-0.064765,-0.064765,-0.064765,-0.064765,-0.064765
2015-11-11 14:00:00,-0.069473,-0.069473,-0.069473,-0.069473,-0.069473
2015-11-11 15:00:00,-0.072508,-0.072508,-0.072508,-0.072508,-0.072508
2015-11-11 16:00:00,-0.083038,-0.083038,-0.083038,-0.083038,-0.083038
2015-11-11 17:00:00,-0.092763,-0.092763,-0.092763,-0.092763,-0.092763
2015-11-11 18:00:00,-0.088721,-0.088721,-0.088721,-0.088721,-0.088721
2015-11-11 19:00:00,-0.079548,-0.079548,-0.079548,-0.079548,-0.079548
2015-11-11 20:00:00,-0.070116,-0.070116,-0.070116,-0.070116,-0.070116
2015-11-11 21:00:00,-0.061955,-0.061955,-0.061955,-0.061955,-0.061955
2015-11-11 22:00:00,-0.057689,-0.057689,-0.057689,-0.057689,-0.057689
2015-11-11 23:00:00,-0.054302,-0.054302,-0.054302,-0.054302,-0.054302
2015-11-12 00:00:00,-0.05101,-0.05101,-0.05101,-0.05101,-0.05101
2015-11-12 01:00:00,-0.048761,-0.048761,-0.048761,-0.048761,-0.048761
2015-11-12 02:00:00,-0.046539,-0.046539,-0.046539,-0.046539,-0.046539
2015-11-12 03:00:00,-0.043873,-0.043873,-0.043873,-0.043873,-0.043873
2015-11-12 04:00:00,-0.044405,-0.044405,-0.044405,-0.044405,-0.044405
2015-11-12 05:00:00,-0.049365,-0.049365,-0.049365,-0.049365,-0.049365
2015-11-12 06:00:00,-0.055873,-0.055873,-0.055873,-0.055873,-0.055873
2015-11-12 07:00:00,-0.062448,-0.062448,-0.062448,-0.062448,-0.062448
2015-11-12 08:00:00,-0.064996,-0.064996,-0.064996,-0.064996,-0.064996
2015-11-12 09:00:00,-0.063402,-0.063402,-0.063402,-0.063402,-0.063402
2015-11-12 10:00:00,-0.061682,-0.061682,-0.061682,-0.061682,-0.061682
2015-11-12 11:00:00,-0.059935,-0.059935,-0.059935,-0.059935,-0.059935
2015-11-12 12:00:00,-0.057242,-0.057242,-0.057242,-0.057242,-0.057242
2015-11-12 13:00:00,-0.057207,-0.057207,-0.057207,-0.057207,-0.057207
2015-11-12 14:00:00,-0.058571,-0.058571,-0.058571,-0.058571,-0.058571
2015-11-12 15:00:00,-0.059831,-0.059831,-0.059831,-0.059831,-0.059831
2015-11-12 16:00:00,-0.067437,-0.067437,-0.067437,-0.067437,-0.067437
2015-11-12 17:00:00,-0.074885,-0.074885,-0.074885,-0.074885,-0.074885
2015-11-12 18:00:00,-0.07408,-0.07408,-0.07408,-0.07408,-0.07408
2015-11-12 19:00:00,-0.069112,-0.069112,-0.069112,-0.069112,-0.069112
2015-11-12 20:00:00,-0.06436,-0.06436,-0.06436,-0.06436,-0.06436
2015-11-12 21:00:00,-0.061399,-0.061399,-0.061399,-0.061399,-0.061399
2015-11-12 22:00:00,-0.057811,-0.057811,-0.057811,-0.057811,-0.057811
2015-11-12 23:00:00,-0.057074,-0.057074,-0.057074,-0.057074,-0.057074
2015-11-13 00:00:00,-0.056,-0.056,-0.056,-0.056,-0.056
2015-11-13 01:00:00,-0.05079,-0.05079,-0.05079,-0.05079,-0.05079
2015-11-13 02:00:00,-0.046825,-0.046825,-0.046825,-0.046825,-0.046825
2015-11-13 03:00:00,-0.044437,-0.044437,-0.044437,-0.044437,-0.044437
2015-11-13 04:00:00,-0.043784,-0.043784,-0.043784,-0.043784,-0.043784
2015-11-13 05:00:00,-0.046313,-0.046313,-0.046313,-0.046313,-0.046313
2015-11-13 06:00:00,-0.049488,-0.049488,-0.049488,-0.049488,-0.049488
2015-11-13 07:00:00,-0.052782,-0.052782,-0.052782,-0.052782,-0.052782
2015-11-13 08:00:00,-0.055572,-0.055572,-0.055572,-0.055572,-0.055572
2015-11-13 09:00:00,-0.054209,-0.054209,-0.054209,-0.054209,-0.054209
2015-11-13 10:00:00,-0.050318,-0.050318,-0.050318,-0.050318,-0.050318
2015-11-13 11:00:00,-0.04759,-0.04759,-0.04759,-0.04759,-0.04759
2015-11-13 12:00:00,-0.046911,-0.046911,-0.046911,-0.046911,-0.046911
2015-11-13 13:00:00,-0.047491,-0.047491,-0.047491,-0.047491,-0.047491
2015-11-13 14:00:00,-0.048392,-0.048392,-0.048392,-0.048392,-0.048392
2015-11-13 15:00:00,-0.05406,-0.05406,-0.05406,-0.05406,-0.05406
2015-11-13 16:00:00,-0.0639,-0.0639,-0.0639,-0.0639,-0.0639
2015-11-13 17:00:00,-0.070827,-0.070827,-0.070827,-0.070827,-0.070827
2015-11-13 18:00:00,-0.075595,-0.075595,-0.075595,-0.075595,-0.075595
2015-11-13 19:00:00,-0.06905,-0.06905,-0.06905,-0.06905,-0.06905
2015-11-13 20:00:00,-0.059135,-0.059135,-0.059135,-0.059135,-0.059135
2015-11-13 21:00:00,-0.057585,-0.057585,-0.057585,-0.057585,-0.057585
2015-11-13 22:00:00,-0.055615,-0.055615,-0.055615,-0.055615,-0.055615
2015-11-13 23:00:00,-0.056115,-0.056115,-0.056115,-0.056115,-0.056115
2015-11-14 00:00:00,-0.056795,-0.056795,-0.056795,-0.056795,-0.056795
2015-11-14 01:00:00,-0.052345,-0.052345,-0.052345,-0.052345,-0.052345
2015-11-14 02:00:00,-0.047805,-0.047805,-0.047805,-0.047805,-0.047805
2015-11-14 03:00:00,-0.04686,-0.04686,-0.04686,-0.04686,-0.04686
2015-11-14 04:00:00,-0.04735,-0.04735,-0.04735,-0.04735,-0.04735
2015-11-14 05:00:00,-0.04855,-0.04855,-0.04855,-0.04855,-0.04855
2015-11-14 06:00:00,-0.049665,-0.049665,-0.049665,-0.049665,-0.049665
2015-11-14 07:00:00,-0.05113,-0.05113,-0.05113,-0.05113,-0.05113
2015-11-14 08:00:00,-0.052915,-0.052915,-0.052915,-0.052915,-0.052915
2015-11-14 09:00:00,-0.054645,-0.054645,-0.054645,-0.054645,-0.054645
2015-11-14 10:00:00,-0.05605,-0.05605,-0.05605,-0.05605,-0.05605
2015-11-14 11:00:00,-0.05605,-0.05605,-0.05605,-0.05605,-0.05605
2015-11-14 12:00:00,-0.054665,-0.054665,-0.054665,-0.054665,-0.054665
2015-11-14 13:00:00,-0.05205,-0.05205,-0.05205,-0.05205,-0.05205
2015-11-14 14:00:00,-0.0508,-0.0508,-0.0508,-0.0508,-0.0508
2015-11-14 15:00:00,-0.05208,-0.05208,-0.05208,-0.05208,-0.05208
2015-11-14 16:00:00,-0.056665,-0.056665,-0.056665,-0.056665,-0.056665
2015-11-14 17:00:00,-0.068275,-0.068275,-0.068275,-0.068275,-0.068275
2015-11-14 18:00:00,-0.077795,-0.077795,-0.077795,-0.077795,-0.077795
2015-11-14 19:00:00,-0.07227,-0.07227,-0.07227,-0.07227,-0.07227
2015-11-14 20:00:00,-0.0625,-0.0625,-0.0625,-0.0625,-0.0625
2015-11-14 21:00:00,-0.058865,-0.058865,-0.058865,-0.058865,-0.058865
2015-11-14 22:00:00,-0.05644,-0.05644,-0.05644,-0.05644,-0.05644
2015-11-14 23:00:00,-0.05299,-0.05299,-0.05299,-0.05299,-0.05299
2015-11-15 00:00:00,-0.050355,-0.050355,-0.050355,-0.050355,-0.050355
2015-11-15 01:00:00,-0.049005,-0.049005,-0.049005,-0.049005,-0.049005
2015-11-15 02:00:00,-0.04863,-0.04863,-0.04863,-0.04863,-0.04863
2015-11-15 03:00:00,-0.04868,-0.04868,-0.04868,-0.04868,-0.04868
2015-11-15 04:00:00,-0.049055,-0.049055,-0.049055,-0.049055,-0.049055
2015-11-15 05:00:00,-0.059812,-0.059812,-0.059812,-0.059812,-0.059812
2015-11-15 06:00:00,-0.088108,-0.088108,-0.088108,-0.088108,-0.088108
2015-11-15 07:00:00,-0.103356,-0.103356,-0.103356,-0.103356,-0.103356
2015-11-15 08:00:00,-0.097905,-0.097905,-0.097905,-0.097905,-0.097905
2015-11-15 09:00:00,-0.097737,-0.097737,-0.097737,-0.097737,-0.097737
2015-11-15 10:00:00,-0.09932,-0.09932,-0.09932,-0.09932,-0.09932
2015-11-15 11:00:00,-0.093374,-0.093374,-0.093374,-0.093374,-0.093374
2015-11-15 12:00:00,-0.089444,-0.089444,-0.089444,-0.089444,-0.089444
2015-11-15 13:00:00,-0.09609,-0.09609,-0.09609,-0.09609,-0.09609
2015-11-15 14:00:00,-0.099446,-0.099446,-0.099446,-0.099446,-0.099446
2015-11-15 15:00:00,-0.094252,-0.094252,-0.094252,-0.094252,-0.094252
2015-11-15 16:00:00,-0.100708,-0.100708,-0.100708,-0.100708,-0.100708
2015-11-15 17:00:00,-0.10715,-0.10715,-0.10715,-0.10715,-0.10715
2015-11-15 18:00:00,-0.10215,-0.10215,-0.10215,-0.10215,-0.10215
2015-11-15 19:00:00,-0.09093,-0.09093,-0.09093,-0.09093,-0.09093
2015-11-15 20:00:00,-0.08032,-0.08032,-0.08032,-0.08032,-0.08032
2015-11-15 21:00:00,-0.076412,-0.076412,-0.076412,-0.076412,-0.076412
2015-11-15 22:00:00,-0.073922,-0.073922,-0.073922,-0.073922,-0.073922
2015-11-15 23:00:00,-0.06909,-0.06909,-0.06909,-0.06909,-0.06909
2015-11-16 00:00:00,-0.06039,-0.06039,-0.06039,-0.06039,-0.06039
2015-11-16 01:00:00,-0.0537,-0.0537,-0.0537,-0.0537,-0.0537
2015-11-16 02:00:00,-0.051135,-0.051135,-0.051135,-0.051135,-0.051135
2015-11-16 03:00:00,-0.051135,-0.051135,-0.051135,-0.051135,-0.051135
2015-11-16 04:00:00,-0.052165,-0.052165,-0.052165,-0.052165,-0.052165
2015-11-16 05:00:00,-0.063303,-0.063303,-0.063303,-0.063303,-0.063303
2015-11-16 06:00:00,-0.084146,-0.084146,-0.084146,-0.084146,-0.084146
2015-11-16 07:00:00,-0.097963,-0.097963,-0.097963,-0.097963,-0.097963
2015-11-16 08:00:00,-0.101635,-0.101635,-0.101635,-0.101635,-0.101635
2015-11-16 09:00:00,-0.09723,-0.09723,-0.09723,-0.09723,-0.09723
2015-11-16 10:00:00,-0.091779,-0.091779,-0.091779,-0.091779,-0.091779
2015-11-16 11:00:00,-0.087077,-0.087077,-0.087077,-0.087077,-0.087077
2015-11-16 12:00:00,-0.083258,-0.083258,-0.083258,-0.083258,-0.083258
2015-11-16 13:00:00,-0.083184,-0.083184,-0.083184,-0.083184,-0.083184
2015-11-16 14:00:00,-0.082908,-0.082908,-0.082908,-0.082908,-0.082908
2015-11-16 15:00:00,-0.08423,-0.08423,-0.08423,-0.08423,-0.08423
2015-11-16 16:00:00,-0.102596,-0.102596,-0.102596,-0.102596,-0.102596
2015-11-16 17:00:00,-0.135,-0.135,-0.135,-0.135,-0.135
2015-11-16 18:00:00,-0.132095,-0.132095,-0.132095,-0.132095,-0.132095
2015-11-16 19:00:00,-0.0996,-0.0996,-0.0996,-0.0996,-0.0996
2015-11-16 20:00:00,-0.07847,-0.07847,-0.07847,-0.07847,-0.07847
2015-11-16 21:00:00,-0.068215,-0.068215,-0.068215,-0.068215,-0.068215
2015-11-16 22:00:00,-0.061722,-0.061722,-0.061722,-0.061722,-0.061722
2015-11-16 23:00:00,-0.058257,-0.058257,-0.058257,-0.058257,-0.058257
2015-11-17 00:00:00,-0.056185,-0.056185,-0.056185,-0.056185,-0.056185
2015-11-17 01:00:00,-0.05366,-0.05366,-0.05366,-0.05366,-0.05366
2015-11-17 02:00:00,-0.05238,-0.05238,-0.05238,-0.05238,-0.05238
2015-11-17 03:00:00,-0.05241,-0.05241,-0.05241,-0.05241,-0.05241
2015-11-17 04:00:00,-0.053115,-0.053115,-0.053115,-0.053115,-0.053115
2015-11-17 05:00:00,-0.059903,-0.059903,-0.059903,-0.059903,-0.059903
2015-11-17 06:00:00,-0.072268,-0.072268,-0.072268,-0.072268,-0.072268
2015-11-17 07:00:00,-0.07844,-0.07844,-0.07844,-0.07844,-0.07844
2015-11-17 08:00:00,-0.07515,-0.07515,-0.07515,-0.07515,-0.07515
2015-11-17 09:00:00,-0.069902,-0.069902,-0.069902,-0.069902,-0.069902
2015-11-17 10:00:00,-0.067239,-0.067239,-0.067239,-0.067239,-0.067239
2015-11-17 11:00:00,-0.065637,-0.065637,-0.065637,-0.065637,-0.065637
2015-11-17 12:00:00,-0.065296,-0.065296,-0.065296,-0.065296,-0.065296
2015-11-17 13:00:00,-0.066458,-0.066458,-0.066458,-0.066458,-0.066458
2015-11-17 14:00:00,-0.068232,-0.068232,-0.068232,-0.068232,-0.068232
2015-11-17 15:00:00,-0.073145,-0.073145,-0.073145,-0.073145,-0.073145
2015-11-17 16:00:00,-0.086575,-0.086575,-0.086575,-0.086575,-0.086575
2015-11-17 17:00:00,-0.0989,-0.0989,-0.0989,-0.0989,-0.0989
2015-11-17 18:00:00,-0.09334,-0.09334,-0.09334,-0.09334,-0.09334
2015-11-17 19:00:00,-0.08119,-0.08119,-0.08119,-0.08119,-0.08119
2015-11-17 20:00:00,-0.07265,-0.07265,-0.07265,-0.07265,-0.07265
2015-11-17 21:00:00,-0.06428,-0.06428,-0.06428,-0.06428,-0.06428
2015-11-17 22:00:00,-0.05878,-0.05878,-0.05878,-0.05878,-0.05878
2015-11-17 23:00:00,-0.0558,-0.0558,-0.0558,-0.0558,-0.0558
2015-11-18 00:00:00,-0.052685,-0.052685,-0.052685,-0.052685,-0.052685
2015-11-18 01:00:00,-0.049945,-0.049945,-0.049945,-0.049945,-0.049945
2015-11-18 02:00:00,-0.04908,-0.04908,-0.04908,-0.04908,-0.04908
2015-11-18 03:00:00,-0.049115,-0.049115,-0.049115,-0.049115,-0.049115
2015-11-18 04:00:00,-0.049595,-0.049595,-0.049595,-0.049595,-0.049595
2015-11-18 05:00:00,-0.0546,-0.0546,-0.0546,-0.0546,-0.0546
2015-11-18 06:00:00,-0.0641,-0.0641,-0.0641,-0.0641,-0.0641
2015-11-18 07:00:00,-0.069265,-0.069265,-0.069265,-0.069265,-0.069265
2015-11-18 08:00:00,-0.068479,-0.068479,-0.068479,-0.068479,-0.068479
2015-11-18 09:00:00,-0.06651,-0.06651,-0.06651,-0.06651,-0.06651
2015-11-18 10:00:00,-0.065124,-0.065124,-0.065124,-0.065124,-0.065124
2015-11-18 11:00:00,-0.063356,-0.063356,-0.063356,-0.063356,-0.063356
2015-11-18 12:00:00,-0.062168,-0.062168,-0.062168,-0.062168,-0.062168
2015-11-18 13:00:00,-0.062244,-0.062244,-0.062244,-0.062244,-0.062244
2015-11-18 14:00:00,-0.061746,-0.061746,-0.061746,-0.061746,-0.061746
2015-11-18 15:00:00,-0.065092,-0.065092,-0.065092,-0.065092,-0.065092
2015-11-18 16:00:00,-0.07225,-0.07225,-0.07225,-0.07225,-0.07225
2015-11-18 17:00:00,-0.078585,-0.078585,-0.078585,-0.078585,-0.078585
2015-11-18 18:00:00,-0.076465,-0.076465,-0.076465,-0.076465,-0.076465
2015-11-18 19:00:00,-0.069275,-0.069275,-0.069275,-0.069275,-0.069275
2015-11-18 20:00:00,-0.06336,-0.06336,-0.06336,-0.06336,-0.06336
2015-11-18 21:00:00,-0.057985,-0.057985,-0.057985,-0.057985,-0.057985
2015-11-18 22:00:00,-0.053605,-0.053605,-0.053605,-0.053605,-0.053605
2015-11-18 23:00:00,-0.050385,-0.050385,-0.050385,-0.050385,-0.050385
2015-11-19 00:00:00,-0.04777,-0.04777,-0.04777,-0.04777,-0.04777
2015-11-19 01:00:00,-0.04527,-0.04527,-0.04527,-0.04527,-0.04527
2015-11-19 02:00:00,-0.044495,-0.044495,-0.044495,-0.044495,-0.044495
2015-11-19 03:00:00,-0.042975,-0.042975,-0.042975,-0.042975,-0.042975
2015-11-19 04:00:00,-0.04498,-0.04498,-0.04498,-0.04498,-0.04498
2015-11-19 05:00:00,-0.051285,-0.051285,-0.051285,-0.051285,-0.051285
2015-11-19 06:00:00,-0.058545,-0.058545,-0.058545,-0.058545,-0.058545
2015-11-19 07:00:00,-0.06517,-0.06517,-0.06517,-0.06517,-0.06517
2015-11-19 08:00:00,-0.06673,-0.06673,-0.06673,-0.06673,-0.06673
2015-11-19 09:00:00,-0.06532,-0.06532,-0.06532,-0.06532,-0.06532
2015-11-19 10:00:00,-0.064728,-0.064728,-0.064728,-0.064728,-0.064728
2015-11-19 11:00:00,-0.063056,-0.063056,-0.063056,-0.063056,-0.063056
2015-11-19 12:00:00,-0.061537,-0.061537,-0.061537,-0.061537,-0.061537
2015-11-19 13:00:00,-0.061409,-0.061409,-0.061409,-0.061409,-0.061409
2015-11-19 14:00:00,-0.06236,-0.06236,-0.06236,-0.06236,-0.06236
2015-11-19 15:00:00,-0.06426,-0.06426,-0.06426,-0.06426,-0.06426
2015-11-19 16:00:00,-0.067054,-0.067054,-0.067054,-0.067054,-0.067054
2015-11-19 17:00:00,-0.071109,-0.071109,-0.071109,-0.071109,-0.071109
2015-11-19 18:00:00,-0.0706,-0.0706,-0.0706,-0.0706,-0.0706
2015-11-19 19:00:00,-0.06611,-0.06611,-0.06611,-0.06611,-0.06611
2015-11-19 20:00:00,-0.061665,-0.061665,-0.061665,-0.061665,-0.061665
2015-11-19 21:00:00,-0.058128,-0.058128,-0.058128,-0.058128,-0.058128
2015-11-19 22:00:00,-0.053979,-0.053979,-0.053979,-0.053979,-0.053979
2015-11-19 23:00:00,-0.053531,-0.053531,-0.053531,-0.053531,-0.053531
2015-11-20 00:00:00,-0.05428,-0.05428,-0.05428,-0.05428,-0.05428
2015-11-20 01:00:00,-0.050725,-0.050725,-0.050725,-0.050725,-0.050725
2015-11-20 02:00:00,-0.04799,-0.04799,-0.04799,-0.04799,-0.04799
2015-11-20 03:00:00,-0.047025,-0.047025,-0.047025,-0.047025,-0.047025
2015-11-20 04:00:00,-0.04735,-0.04735,-0.04735,-0.04735,-0.04735
2015-11-20 05:00:00,-0.046985,-0.046985,-0.046985,-0.046985,-0.046985
2015-11-20 06:00:00,-0.04792,-0.04792,-0.04792,-0.04792,-0.04792
2015-11-20 07:00:00,-0.05125,-0.05125,-0.05125,-0.05125,-0.05125
2015-11-20 08:00:00,-0.055625,-0.055625,-0.055625,-0.055625,-0.055625
2015-11-20 09:00:00,-0.059344,-0.059344,-0.059344,-0.059344,-0.059344
2015-11-20 10:00:00,-0.05986,-0.05986,-0.05986,-0.05986,-0.05986
2015-11-20 11:00:00,-0.058016,-0.058016,-0.058016,-0.058016,-0.058016
2015-11-20 12:00:00,-0.05564,-0.05564,-0.05564,-0.05564,-0.05564
2015-11-20 13:00:00,-0.05214,-0.05214,-0.05214,-0.05214,-0.05214
2015-11-20 14:00:00,-0.049625,-0.049625,-0.049625,-0.049625,-0.049625
2015-11-20 15:00:00,-0.049625,-0.049625,-0.049625,-0.049625,-0.049625
2015-11-20 16:00:00,-0.05304,-0.05304,-0.05304,-0.05304,-0.05304
2015-11-20 17:00:00,-0.05754,-0.05754,-0.05754,-0.05754,-0.05754
2015-11-20 18:00:00,-0.05889,-0.05889,-0.05889,-0.05889,-0.05889
2015-11-20 19:00:00,-0.05739,-0.05739,-0.05739,-0.05739,-0.05739
2015-11-20 20:00:00,-0.05323,-0.05323,-0.05323,-0.05323,-0.05323
2015-11-20 21:00:00,-0.04943,-0.04943,-0.04943,-0.04943,-0.04943
2015-11-20 22:00:00,-0.04687,-0.04687,-0.04687,-0.04687,-0.04687
2015-11-20 23:00:00,-0.047295,-0.047295,-0.047295,-0.047295,-0.047295
2015-11-21 00:00:00,-0.048315,-0.048315,-0.048315,-0.048315,-0.048315
2015-11-21 01:00:00,-0.04517,-0.04517,-0.04517,-0.04517,-0.04517
