,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-12-10 16:00:00,-51027.492712799394,-2404.1254184807485,-270748.26040955307,-16878.424264205714,-101024.83715003224,-31590.589987969426,-6970.84041647313,-97312.27228072366,-48083.10781691739,-27569.10132852605,-27490.00536421787,-25381.94069202523,-25228.214579428895,-9565.465306192327,-3200.4779253833135,-10129.441019801701,-1872.058378117465,-1615.2177659436754,-1864.1868587905747,-456.2941454147525
2015-12-10 17:00:00,-93320.20789700364,-4264.952500682929,-335296.7351667184,-21203.29132745586,-151829.13821824614,-37720.60872211313,-9314.812617544896,-127885.17969289022,-73733.89819907607,-24740.6122295112,-37262.17385044814,-43383.648061251006,-35641.65779944132,-17929.13404724188,-3277.7734245859983,-10856.201398245501,-4095.7956482693085,-3367.222317715789,-2947.5073052259986,-1395.5715160953216
2015-12-10 18:00:00,-84374.39911796809,-3694.079460583792,-316568.9221232029,-19142.245357656917,-143722.9238668194,-37378.561298029366,-9371.946984291002,-122262.38206867213,-69796.98489605598,-25555.059843873,-34438.91850113194,-48521.67357025452,-31701.24382366905,-17928.962998344967,-3186.170350067794,-11609.658332217186,-3848.033155061771,-3094.070322110292,-3295.3454032310487,-1533.3504522281467
2015-12-10 19:00:00,-86352.03343068832,-3679.5463521119173,-322322.3343506942,-19062.250221307844,-153152.62724166823,-39118.62839872237,-9785.712421122455,-127347.54520430879,-72915.78882329976,-26116.165253935826,-34547.41490972674,-54460.4723832866,-31872.75876612035,-19297.94955924117,-3235.877973363636,-12453.490553402662,-4076.577651249922,-3323.4906613438397,-3654.007273456422,-1735.7956277902597
2015-12-10 20:00:00,-87699.03063188084,-3674.4298265342873,-328262.3981982687,-19009.49558770237,-161490.0706296352,-40328.96751694562,-10160.449645385623,-131905.92964544773,-75383.37529670387,-26509.12159702117,-34372.07076373683,-58661.87834605509,-31817.29421446164,-20223.971396448418,-3289.457360753199,-13240.554502145875,-4272.656086609248,-3527.85888847712,-3940.0685450108035,-1875.1934861614318
2015-12-10 21:00:00,-58582.6005514965,-2688.0240951362784,-166784.70410699744,-12042.993888320072,-88063.97941901562,-21233.98266998456,-4797.320777685566,-62245.7862151188,-33424.99740825153,-9029.26807583522,-16852.91249534456,-23249.36685246823,-17826.540674939446,-12290.38205228021,-1097.7275807154952,-6090.866924835711,-3614.694916697212,-2502.8717883173495,-1975.1365887542331,-1481.441006607062
2015-12-10 22:00:00,-0.0,-0.0,-0.0,-122.62571199094936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 23:00:00,-0.0,-0.0,-20.01402187697246,-550.4026201526017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-11 00:00:00,-20.67483718233434,-0.0,-199.00389256193833,-1299.68135766809,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-11 01:00:00,-157.27381588441406,-1.2507568145895234,-303.8399459983364,-1721.031765313139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-11 02:00:00,-274.47736699287566,-21.826283708752488,-535.9181465704569,-2089.847940688626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-224.18520579915167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-11 03:00:00,-397.2286319157207,-65.25913268059102,-979.1155133223192,-2439.736229742838,-0.0,-35.97609237947998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-374.82771908035255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
