,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-11-05 01:00:00,-25124162.756129563,-4158659.358991323,-6044368.092011109,-3104770.9905431294,-1165352.884483227,-2308696.8799633193
2015-11-05 02:00:00,-25217048.46890632,-4361131.713871596,-6201887.938804267,-3222882.4818592086,-1198428.4584001638,-2377889.6692370404
2015-11-05 03:00:00,-26327519.920583326,-4742196.864879106,-6684175.664501722,-3550525.583258788,-1287638.411913557,-2589888.517465945
2015-11-05 04:00:00,-29421286.050358247,-5644095.792029465,-7728157.108186855,-4113295.2740109214,-1491472.365484838,-2977900.7594362623
2015-11-05 05:00:00,-34420612.63206849,-6438900.842750393,-8749537.312276807,-4590423.379250289,-1646072.1961373596,-3348128.0491473316
2015-11-05 06:00:00,-36842592.41337894,-6504816.580533518,-8816290.701078275,-4400211.901354927,-1594641.0798152138,-3139003.0448770598
2015-11-05 07:00:00,-38945958.291797645,-6160697.353250662,-8912307.959749477,-4200668.437139751,-1452663.1032858344,-3034237.44960107
2015-11-05 08:00:00,-41096133.71464379,-6181732.561186045,-8929767.723686012,-4073574.3884968567,-1424358.9875114555,-2968748.3003968988
2015-11-05 09:00:00,-40958719.030679144,-6191322.456758715,-8740134.848908592,-4090557.0161533216,-1469772.735067031,-2976745.2850957313
2015-11-05 10:00:00,-41178065.90362513,-5839803.641213596,-9047431.59009704,-4097282.8121662666,-1483924.8602350028,-3060183.712462153
2015-11-05 11:00:00,-39217199.15345216,-5880636.770319027,-8996111.232060954,-4041791.5916451383,-1476927.8935137347,-3030173.0501704146
2015-11-05 12:00:00,-39132795.35944145,-6326144.43393447,-9186064.58501976,-4233306.007950681,-1491451.3921815807,-3142222.923083252
2015-11-05 13:00:00,-40737420.82097891,-6678733.148730745,-9502414.159834769,-4545285.3992085345,-1542419.5715521902,-3285387.09566524
2015-11-05 14:00:00,-42235523.397390775,-7085328.132633727,-9856622.481801676,-5020178.300847666,-1644555.3813746776,-3519583.5424575643
2015-11-05 15:00:00,-42145465.250935294,-7613975.903810465,-10666503.382853797,-5562070.5963637605,-1780234.1951504126,-3877657.1359698195
2015-11-05 16:00:00,-45300664.53116115,-7660695.669572607,-11100596.558819588,-5640376.988536706,-1870883.3155492353,-3992686.1995469495
2015-11-05 17:00:00,-44030620.10208857,-7184615.024119044,-10824764.649361487,-5471721.291879522,-1821669.0081201312,-3879678.3377614547
2015-11-05 18:00:00,-41930533.69241765,-6636280.178459944,-10115576.738444667,-5159349.633868921,-1713639.3074230552,-3642561.123157386
2015-11-05 19:00:00,-38586570.74460263,-5925477.35778918,-9180705.533862066,-4605269.134263627,-1561957.1689900015,-3280320.817082429
2015-11-05 20:00:00,-35089699.09777849,-5336785.674276485,-8319085.622631055,-4172451.3784564426,-1461588.0738681674,-2997116.0059996853
2015-11-05 21:00:00,-31217543.488274325,-4754421.793593117,-7419527.771211249,-3753467.6408103243,-1319964.0710153051,-2692664.3539913194
2015-11-05 22:00:00,-27952779.856508356,-4271673.989041102,-6496022.624632855,-3308720.7170102797,-1194397.2395189416,-2390628.8747803434
2015-11-05 23:00:00,-26456478.500404593,-4250157.795546476,-6288468.411203862,-3246292.6160626607,-1159310.9779469958,-2356188.8136398187
2015-11-06 00:00:00,-25203316.076740593,-4193028.7796754674,-6097200.6750750635,-3196006.845691448,-1193051.6987575116,-2318003.141280199
2015-11-06 01:00:00,-24824700.85720612,-4203580.299086593,-6107622.383871435,-3189912.4849541937,-1205537.5970914476,-2324992.1151297316
2015-11-06 02:00:00,-25300592.354619645,-4339400.5801010905,-6288366.123504551,-3325441.9034335213,-1241016.898069202,-2413512.2366887964
2015-11-06 03:00:00,-26614433.084716283,-4741013.765686861,-6775990.024493552,-3626343.3843987063,-1323661.846938198,-2618411.620324143
2015-11-06 04:00:00,-29599146.36313265,-5635876.184101192,-7759801.7022613855,-4243399.3944627335,-1525014.5278845446,-2967638.178151421
2015-11-06 05:00:00,-33973393.5545773,-6412245.41184193,-8776596.861696742,-4817295.892966791,-1678805.9020948275,-3366121.5679879976
2015-11-06 06:00:00,-35909051.33753521,-6617188.517796492,-8927825.74980504,-4611790.665499343,-1580853.4899129062,-3328776.9305363577
2015-11-06 07:00:00,-38477700.947916605,-6407835.0023865625,-9024365.302813973,-4299863.42307607,-1427594.701653445,-3160149.1198789827
2015-11-06 08:00:00,-40017520.49923998,-6280185.2331311535,-9190509.5379589,-4240709.4560191315,-1411850.1205338058,-3078607.6743150996
2015-11-06 09:00:00,-39823880.687570654,-6225329.273057579,-9088869.544423394,-4206949.213194411,-1464204.6046839843,-3075201.0970596396
2015-11-06 10:00:00,-40375910.51675755,-5978174.702762866,-9313991.59273647,-4226719.545843235,-1476335.088312165,-3026524.5032714107
2015-11-06 11:00:00,-38359212.76410453,-5939617.887917007,-9032569.779246464,-4093905.12774025,-1451732.5723366872,-3078979.3479877072
2015-11-06 12:00:00,-38424674.125645146,-6236453.616141755,-9139331.166629562,-4208621.781314884,-1467943.2642848594,-3201311.4242214425
2015-11-06 13:00:00,-40441203.0944463,-6612404.477527146,-9506938.008835722,-4572088.88545916,-1531228.1834183894,-3299412.191060908
2015-11-06 14:00:00,-41699815.44696912,-7044497.123556489,-9948207.09222586,-4945450.773628414,-1625908.827913967,-3564806.7830800707
2015-11-06 15:00:00,-41400787.40302539,-7500628.5877243,-10736891.762973027,-5530678.031554641,-1736814.5419065543,-3895560.7649249933
2015-11-06 16:00:00,-44655589.11680561,-7577781.581251585,-11167904.329202024,-5615588.143765671,-1842709.39254632,-4014168.762218074
2015-11-06 17:00:00,-43152814.84610506,-7205488.858771121,-10866444.617069745,-5395011.606277392,-1777559.485695742,-3904364.442137692
2015-11-06 18:00:00,-41010892.915482014,-6591587.005309275,-10174419.738178443,-5084307.919506086,-1678180.441419954,-3666734.6653348315
2015-11-06 19:00:00,-37627235.804353654,-5990179.126599739,-9234143.403165057,-4634244.900075946,-1524072.2459986662,-3328103.8573057293
2015-11-06 20:00:00,-34424057.12088975,-5386097.122433437,-8436948.66550924,-4136419.6373148668,-1398626.4820440556,-3039599.888111791
2015-11-06 21:00:00,-25413272.656458084,-4012828.9754395443,-6009837.734845194,-2999101.1474532783,-1038849.7543159885,-2216066.7969540753
